row_id,timestamp_cst,gauge_id,raw_strain_microstrain,baseline_offset_microstrain,corrected_strain_microstrain,temperature_c,vibration_mm_s,quality_flag
F06819,2027-02-07 22:00,G3,1.9,-1,2.9,-2.4,0.17,OK
F06820,2027-02-07 22:00,G4,3.0,0,3.0,-2.4,0.23,OK
F06821,2027-02-07 22:00,G5,6.5,2,4.5,-2.4,0.21,OK
F06822,2027-02-07 22:00,G6,198.1,187,11.1,-2.4,0.22,OK
F06823,2027-02-07 22:00,G7,3.2,-2,5.2,-2.4,0.24,OK
F06824,2027-02-07 22:00,G8,4.0,0,4.0,-2.4,0.16,OK
F06825,2027-02-07 22:10,G1,7.6,0,7.6,-2.5,0.22,OK
F06826,2027-02-07 22:10,G2,5.2,1,4.2,-2.5,0.17,OK
F06827,2027-02-07 22:10,G3,1.7,-1,2.7,-2.5,0.18,OK
F06828,2027-02-07 22:10,G4,5.1,0,5.1,-2.5,0.18,OK
F06829,2027-02-07 22:10,G5,4.3,2,2.3,-2.5,0.24,OK
F06830,2027-02-07 22:10,G6,190.3,187,3.3,-2.5,0.19,OK
F06831,2027-02-07 22:10,G7,2.6,-2,4.6,-2.5,0.17,OK
F06832,2027-02-07 22:10,G8,4.8,0,4.8,-2.5,0.19,OK
F06833,2027-02-07 22:20,G1,3.0,0,3.0,-2.7,0.23,OK
F06834,2027-02-07 22:20,G2,4.3,1,3.3,-2.7,0.22,OK
F06835,2027-02-07 22:20,G3,6.4,-1,7.4,-2.7,0.17,OK
F06836,2027-02-07 22:20,G4,2.9,0,2.9,-2.7,0.21,OK
F06837,2027-02-07 22:20,G5,4.0,2,2.0,-2.7,0.17,OK
F06838,2027-02-07 22:20,G6,190.5,187,3.5,-2.7,0.21,OK
F06839,2027-02-07 22:20,G7,4.9,-2,6.9,-2.7,0.20,OK
F06840,2027-02-07 22:20,G8,9.0,0,9.0,-2.7,0.18,OK
F06841,2027-02-07 22:30,G1,1.4,0,1.4,-2.8,0.17,OK
F06842,2027-02-07 22:30,G2,3.4,1,2.4,-2.8,0.16,OK
F06843,2027-02-07 22:30,G3,4.0,-1,5.0,-2.8,0.22,OK
F06844,2027-02-07 22:30,G4,8.9,0,8.9,-2.8,0.21,OK
F06845,2027-02-07 22:30,G5,11.4,2,9.4,-2.8,0.20,OK
F06846,2027-02-07 22:30,G6,195.8,187,8.8,-2.8,0.24,OK
F06847,2027-02-07 22:30,G7,4.0,-2,6.0,-2.8,0.18,OK
F06848,2027-02-07 22:30,G8,2.3,0,2.3,-2.8,0.20,OK
F06849,2027-02-07 22:40,G1,2.1,0,2.1,-3.0,0.19,OK
F06850,2027-02-07 22:40,G2,7.0,1,6.0,-3.0,0.18,OK
F06851,2027-02-07 22:40,G3,3.6,-1,4.6,-3.0,0.17,OK
F06852,2027-02-07 22:40,G4,6.8,0,6.8,-3.0,0.21,OK
F06853,2027-02-07 22:40,G5,5.3,2,3.3,-3.0,0.20,OK
F06854,2027-02-07 22:40,G6,196.6,187,9.6,-3.0,0.19,OK
F06855,2027-02-07 22:40,G7,-0.8,-2,1.2,-3.0,0.16,OK
F06856,2027-02-07 22:40,G8,4.7,0,4.7,-3.0,0.19,OK
F06857,2027-02-07 22:50,G1,7.0,0,7.0,-3.2,0.18,OK
F06858,2027-02-07 22:50,G2,2.6,1,1.6,-3.2,0.17,OK
F06859,2027-02-07 22:50,G3,5.3,-1,6.3,-3.2,0.21,OK
F06860,2027-02-07 22:50,G4,4.4,0,4.4,-3.2,0.23,OK
F06861,2027-02-07 22:50,G5,8.7,2,6.7,-3.2,0.24,OK
F06862,2027-02-07 22:50,G6,195.5,187,8.5,-3.2,0.20,OK
F06863,2027-02-07 22:50,G7,3.2,-2,5.2,-3.2,0.20,OK
F06864,2027-02-07 22:50,G8,6.5,0,6.5,-3.2,0.17,OK
F06865,2027-02-07 23:00,G1,1.1,0,1.1,-3.4,0.23,OK
F06866,2027-02-07 23:00,G2,1.4,1,0.4,-3.4,0.17,OK
F06867,2027-02-07 23:00,G3,1.2,-1,2.2,-3.4,0.19,OK
F06868,2027-02-07 23:00,G4,7.4,0,7.4,-3.4,0.18,OK
F06869,2027-02-07 23:00,G5,2.9,2,0.9,-3.4,0.18,OK
F06870,2027-02-07 23:00,G6,195.5,187,8.5,-3.4,0.17,OK
F06871,2027-02-07 23:00,G7,3.8,-2,5.8,-3.4,0.22,OK
F06872,2027-02-07 23:00,G8,5.8,0,5.8,-3.4,0.18,OK
F06873,2027-02-07 23:10,G1,1.8,0,1.8,-3.5,0.18,OK
F06874,2027-02-07 23:10,G2,8.3,1,7.3,-3.5,0.18,OK
F06875,2027-02-07 23:10,G3,6.1,-1,7.1,-3.5,0.18,OK
F06876,2027-02-07 23:10,G4,1.5,0,1.5,-3.5,0.24,OK
F06877,2027-02-07 23:10,G5,6.2,2,4.2,-3.5,0.18,OK
F06878,2027-02-07 23:10,G6,192.8,187,5.8,-3.5,0.20,OK
F06879,2027-02-07 23:10,G7,4.4,-2,6.4,-3.5,0.20,OK
F06880,2027-02-07 23:10,G8,8.4,0,8.4,-3.5,0.24,OK
F06881,2027-02-07 23:20,G1,6.9,0,6.9,-3.7,0.20,OK
F06882,2027-02-07 23:20,G2,1.9,1,0.9,-3.7,0.19,OK
F06883,2027-02-07 23:20,G3,-2.5,-1,-1.5,-3.7,0.20,OK
F06884,2027-02-07 23:20,G4,3.4,0,3.4,-3.7,0.16,OK
F06885,2027-02-07 23:20,G5,3.7,2,1.7,-3.7,0.23,OK
F06886,2027-02-07 23:20,G6,193.1,187,6.1,-3.7,0.20,OK
F06887,2027-02-07 23:20,G7,-1.5,-2,0.5,-3.7,0.18,OK
F06888,2027-02-07 23:20,G8,5.4,0,5.4,-3.7,0.24,OK
F06889,2027-02-07 23:30,G1,2.2,0,2.2,-3.9,0.22,OK
F06890,2027-02-07 23:30,G2,-0.2,1,-1.2,-3.9,0.21,OK
F06891,2027-02-07 23:30,G3,-2.5,-1,-1.5,-3.9,0.19,OK
F06892,2027-02-07 23:30,G4,2.6,0,2.6,-3.9,0.23,OK
F06893,2027-02-07 23:30,G5,3.2,2,1.2,-3.9,0.16,OK
F06894,2027-02-07 23:30,G6,186.8,187,-0.2,-3.9,0.23,OK
F06895,2027-02-07 23:30,G7,-2.2,-2,-0.2,-3.9,0.19,OK
F06896,2027-02-07 23:30,G8,3.8,0,3.8,-3.9,0.17,OK
F06897,2027-02-07 23:40,G1,0.4,0,0.4,-4.2,0.21,OK
F06898,2027-02-07 23:40,G2,0.4,1,-0.6,-4.2,0.20,OK
F06899,2027-02-07 23:40,G3,1.3,-1,2.3,-4.2,0.17,OK
F06900,2027-02-07 23:40,G4,-1.4,0,-1.4,-4.2,0.23,OK
F06901,2027-02-07 23:40,G5,6.8,2,4.8,-4.2,0.20,OK
F06902,2027-02-07 23:40,G6,189.8,187,2.8,-4.2,0.18,OK
F06903,2027-02-07 23:40,G7,2.0,-2,4.0,-4.2,0.21,OK
F06904,2027-02-07 23:40,G8,0.9,0,0.9,-4.2,0.17,OK
F06905,2027-02-07 23:50,G1,-1.3,0,-1.3,-4.4,0.17,OK
F06906,2027-02-07 23:50,G2,0.7,1,-0.3,-4.4,0.22,OK
F06907,2027-02-07 23:50,G3,4.7,-1,5.7,-4.4,0.18,OK
F06908,2027-02-07 23:50,G4,2.3,0,2.3,-4.4,0.18,OK
F06909,2027-02-07 23:50,G5,3.2,2,1.2,-4.4,0.21,OK
F06910,2027-02-07 23:50,G6,189.5,187,2.5,-4.4,0.19,OK
F06911,2027-02-07 23:50,G7,3.7,-2,5.7,-4.4,0.16,OK
F06912,2027-02-07 23:50,G8,2.3,0,2.3,-4.4,0.18,OK
F06913,2027-02-08 00:00,G1,3.1,0,3.1,-4.5,0.22,OK
F06914,2027-02-08 00:00,G2,6.5,1,5.5,-4.5,0.21,OK
F06915,2027-02-08 00:00,G3,0.6,-1,1.6,-4.5,0.21,OK
F06916,2027-02-08 00:00,G4,-2.9,0,-2.9,-4.5,0.16,OK
F06917,2027-02-08 00:00,G5,6.4,2,4.4,-4.5,0.17,OK
F06918,2027-02-08 00:00,G6,190.3,187,3.3,-4.5,0.19,OK
F06919,2027-02-08 00:00,G7,3.1,-2,5.1,-4.5,0.21,OK
F06920,2027-02-08 00:00,G8,4.0,0,4.0,-4.5,0.19,OK
F06921,2027-02-08 00:10,G1,3.2,0,3.2,-4.7,0.20,OK
F06922,2027-02-08 00:10,G2,-0.5,1,-1.5,-4.7,0.17,OK
F06923,2027-02-08 00:10,G3,-1.6,-1,-0.6,-4.7,0.21,OK
F06924,2027-02-08 00:10,G4,-3.4,0,-3.4,-4.7,0.19,OK
F06925,2027-02-08 00:10,G5,4.7,2,2.7,-4.7,0.24,OK
F06926,2027-02-08 00:10,G6,186.7,187,-0.3,-4.7,0.17,OK
F06927,2027-02-08 00:10,G7,3.0,-2,5.0,-4.7,0.19,OK
F06928,2027-02-08 00:10,G8,3.3,0,3.3,-4.7,0.17,OK
F06929,2027-02-08 00:20,G1,-3.9,0,-3.9,-5.0,0.19,OK
F06930,2027-02-08 00:20,G2,4.4,1,3.4,-5.0,0.20,OK
F06931,2027-02-08 00:20,G3,-1.5,-1,-0.5,-5.0,0.20,OK
F06932,2027-02-08 00:20,G4,0.5,0,0.5,-5.0,0.22,OK
F06933,2027-02-08 00:20,G5,4.0,2,2.0,-5.0,0.16,OK
F06934,2027-02-08 00:20,G6,182.8,187,-4.2,-5.0,0.20,OK
F06935,2027-02-08 00:20,G7,-2.9,-2,-0.9,-5.0,0.24,OK
F06936,2027-02-08 00:20,G8,1.0,0,1.0,-5.0,0.23,OK
F06937,2027-02-08 00:30,G1,-0.3,0,-0.3,-5.2,0.21,OK
F06938,2027-02-08 00:30,G2,2.1,1,1.1,-5.2,0.22,OK
F06939,2027-02-08 00:30,G3,-1.3,-1,-0.3,-5.2,0.22,OK
F06940,2027-02-08 00:30,G4,-2.0,0,-2.0,-5.2,0.17,OK
F06941,2027-02-08 00:30,G5,-0.4,2,-2.4,-5.2,0.18,OK
F06942,2027-02-08 00:30,G6,185.9,187,-1.1,-5.2,0.22,OK
F06943,2027-02-08 00:30,G7,-6.7,-2,-4.7,-5.2,0.21,OK
F06944,2027-02-08 00:30,G8,1.5,0,1.5,-5.2,0.22,OK
F06945,2027-02-08 00:40,G1,-2.9,0,-2.9,-5.5,0.16,OK
F06946,2027-02-08 00:40,G2,-3.8,1,-4.8,-5.5,0.19,OK
F06947,2027-02-08 00:40,G3,2.3,-1,3.3,-5.5,0.17,OK
F06948,2027-02-08 00:40,G4,-1.6,0,-1.6,-5.5,0.17,OK
F06949,2027-02-08 00:40,G5,3.7,2,1.7,-5.5,0.22,OK
F06950,2027-02-08 00:40,G6,187.8,187,0.8,-5.5,0.16,OK
F06951,2027-02-08 00:40,G7,-6.1,-2,-4.1,-5.5,0.23,OK
F06952,2027-02-08 00:40,G8,2.1,0,2.1,-5.5,0.19,OK
F06953,2027-02-08 00:50,G1,-4.4,0,-4.4,-5.7,0.19,OK
F06954,2027-02-08 00:50,G2,0.7,1,-0.3,-5.7,0.19,OK
F06955,2027-02-08 00:50,G3,-2.9,-1,-1.9,-5.7,0.19,OK
F06956,2027-02-08 00:50,G4,-3.1,0,-3.1,-5.7,0.18,OK
F06957,2027-02-08 00:50,G5,4.4,2,2.4,-5.7,0.17,OK
F06958,2027-02-08 00:50,G6,184.5,187,-2.5,-5.7,0.16,OK
F06959,2027-02-08 00:50,G7,-0.8,-2,1.2,-5.7,0.24,OK
F06960,2027-02-08 00:50,G8,-6.2,0,-6.2,-5.7,0.20,OK
F06961,2027-02-08 01:00,G1,-4.5,0,-4.5,-6.0,0.20,OK
F06962,2027-02-08 01:00,G2,1.6,1,0.6,-6.0,0.18,OK
F06963,2027-02-08 01:00,G3,-6.4,-1,-5.4,-6.0,0.22,OK
F06964,2027-02-08 01:00,G4,-4.8,0,-4.8,-6.0,0.24,OK
F06965,2027-02-08 01:00,G5,-3.3,2,-5.3,-6.0,0.21,OK
F06966,2027-02-08 01:00,G6,181.5,187,-5.5,-6.0,0.18,OK
F06967,2027-02-08 01:00,G7,-8.3,-2,-6.3,-6.0,0.20,OK
F06968,2027-02-08 01:00,G8,-6.1,0,-6.1,-6.0,0.24,OK
F06969,2027-02-08 01:10,G1,-6.4,0,-6.4,-6.2,0.22,OK
F06970,2027-02-08 01:10,G2,-2.4,1,-3.4,-6.2,0.21,OK
F06971,2027-02-08 01:10,G3,-2.4,-1,-1.4,-6.2,0.21,OK
F06972,2027-02-08 01:10,G4,-4.9,0,-4.9,-6.2,0.20,OK
F06973,2027-02-08 01:10,G5,-4.9,2,-6.9,-6.2,0.22,OK
F06974,2027-02-08 01:10,G6,186.5,187,-0.5,-6.2,0.21,OK
F06975,2027-02-08 01:10,G7,-3.7,-2,-1.7,-6.2,0.17,OK
F06976,2027-02-08 01:10,G8,-2.2,0,-2.2,-6.2,0.16,OK
F06977,2027-02-08 01:20,G1,-4.9,0,-4.9,-6.5,0.22,OK
F06978,2027-02-08 01:20,G2,-2.1,1,-3.1,-6.5,0.20,OK
F06979,2027-02-08 01:20,G3,-5.2,-1,-4.2,-6.5,0.20,OK
F06980,2027-02-08 01:20,G4,-1.1,0,-1.1,-6.5,0.22,OK
F06981,2027-02-08 01:20,G5,-2.3,2,-4.3,-6.5,0.18,OK
F06982,2027-02-08 01:20,G6,181.5,187,-5.5,-6.5,0.20,OK
F06983,2027-02-08 01:20,G7,-4.8,-2,-2.8,-6.5,0.19,OK
F06984,2027-02-08 01:20,G8,-5.5,0,-5.5,-6.5,0.20,OK
F06985,2027-02-08 01:30,G1,-4.2,0,-4.2,-6.7,0.18,OK
F06986,2027-02-08 01:30,G2,-5.2,1,-6.2,-6.7,0.18,OK
F06987,2027-02-08 01:30,G3,-5.1,-1,-4.1,-6.7,0.20,OK
F06988,2027-02-08 01:30,G4,-3.4,0,-3.4,-6.7,0.22,OK
F06989,2027-02-08 01:30,G5,-6.9,2,-8.9,-6.7,0.18,OK
F06990,2027-02-08 01:30,G6,177.9,187,-9.1,-6.7,0.23,OK
F06991,2027-02-08 01:30,G7,-3.0,-2,-1.0,-6.7,0.21,OK
F06992,2027-02-08 01:30,G8,-2.6,0,-2.6,-6.7,0.22,OK
F06993,2027-02-08 01:40,G1,-1.4,0,-1.4,-7.0,0.23,OK
F06994,2027-02-08 01:40,G2,-5.5,1,-6.5,-7.0,0.16,OK
F06995,2027-02-08 01:40,G3,-4.6,-1,-3.6,-7.0,0.20,OK
F06996,2027-02-08 01:40,G4,-1.7,0,-1.7,-7.0,0.19,OK
F06997,2027-02-08 01:40,G5,-3.4,2,-5.4,-7.0,0.19,OK
F06998,2027-02-08 01:40,G6,178.7,187,-8.3,-7.0,0.16,OK
F06999,2027-02-08 01:40,G7,-8.1,-2,-6.1,-7.0,0.18,OK
F07000,2027-02-08 01:40,G8,-9.4,0,-9.4,-7.0,0.20,OK
F07001,2027-02-08 01:50,G1,-8.2,0,-8.2,-7.3,0.22,OK
F07002,2027-02-08 01:50,G2,-6.6,1,-7.6,-7.3,0.18,OK
F07003,2027-02-08 01:50,G3,-10.6,-1,-9.6,-7.3,0.19,OK
F07004,2027-02-08 01:50,G4,-9.7,0,-9.7,-7.3,0.20,OK
F07005,2027-02-08 01:50,G5,-7.9,2,-9.9,-7.3,0.19,OK
F07006,2027-02-08 01:50,G6,185.2,187,-1.8,-7.3,0.18,OK
F07007,2027-02-08 01:50,G7,-8.6,-2,-6.6,-7.3,0.19,OK
F07008,2027-02-08 01:50,G8,-10.1,0,-10.1,-7.3,0.19,OK
F07009,2027-02-08 02:00,G1,-6.6,0,-6.6,-7.5,0.22,OK
F07010,2027-02-08 02:00,G2,-3.9,1,-4.9,-7.5,0.19,OK
F07011,2027-02-08 02:00,G3,-8.3,-1,-7.3,-7.5,0.16,OK
F07012,2027-02-08 02:00,G4,-10.6,0,-10.6,-7.5,0.23,OK
F07013,2027-02-08 02:00,G5,-7.2,2,-9.2,-7.5,0.18,OK
F07014,2027-02-08 02:00,G6,183.8,187,-3.2,-7.5,0.19,OK
F07015,2027-02-08 02:00,G7,-5.8,-2,-3.8,-7.5,0.19,OK
F07016,2027-02-08 02:00,G8,-8.2,0,-8.2,-7.5,0.23,OK
F07017,2027-02-08 02:10,G1,-7.2,0,-7.2,-7.8,0.20,OK
F07018,2027-02-08 02:10,G2,-3.7,1,-4.7,-7.8,0.19,OK
F07019,2027-02-08 02:10,G3,-9.8,-1,-8.8,-7.8,0.17,OK
F07020,2027-02-08 02:10,G4,-5.3,0,-5.3,-7.8,0.19,OK
F07021,2027-02-08 02:10,G5,-6.2,2,-8.2,-7.8,0.18,OK
F07022,2027-02-08 02:10,G6,179.6,187,-7.4,-7.8,0.24,OK
F07023,2027-02-08 02:10,G7,-13.1,-2,-11.1,-7.8,0.17,OK
F07024,2027-02-08 02:10,G8,-7.2,0,-7.2,-7.8,0.20,OK
F07025,2027-02-08 02:20,G1,-4.7,0,-4.7,-8.0,0.23,OK
F07026,2027-02-08 02:20,G2,-7.7,1,-8.7,-8.0,0.23,OK
F07027,2027-02-08 02:20,G3,-8.1,-1,-7.1,-8.0,0.20,OK
F07028,2027-02-08 02:20,G4,-5.6,0,-5.6,-8.0,0.22,OK
F07029,2027-02-08 02:20,G5,-10.3,2,-12.3,-8.0,0.17,OK
F07030,2027-02-08 02:20,G6,176.4,187,-10.6,-8.0,0.20,OK
F07031,2027-02-08 02:20,G7,-8.2,-2,-6.2,-8.0,0.19,OK
F07032,2027-02-08 02:20,G8,-5.2,0,-5.2,-8.0,0.19,OK
F07033,2027-02-08 02:30,G1,-7.4,0,-7.4,-8.3,0.22,OK
F07034,2027-02-08 02:30,G2,-9.7,1,-10.7,-8.3,0.20,OK
F07035,2027-02-08 02:30,G3,-5.9,-1,-4.9,-8.3,0.22,OK
F07036,2027-02-08 02:30,G4,-6.3,0,-6.3,-8.3,0.22,OK
F07037,2027-02-08 02:30,G5,-5.4,2,-7.4,-8.3,0.19,OK
F07038,2027-02-08 02:30,G6,178.6,187,-8.4,-8.3,0.20,OK
F07039,2027-02-08 02:30,G7,-12.9,-2,-10.9,-8.3,0.19,OK
F07040,2027-02-08 02:30,G8,-9.5,0,-9.5,-8.3,0.19,OK
F07041,2027-02-08 02:40,G1,-5.1,0,-5.1,-8.6,0.21,OK
F07042,2027-02-08 02:40,G2,-2.6,1,-3.6,-8.6,0.19,OK
F07043,2027-02-08 02:40,G3,-8.8,-1,-7.8,-8.6,0.18,OK
F07044,2027-02-08 02:40,G4,-12.3,0,-12.3,-8.6,0.21,OK
F07045,2027-02-08 02:40,G5,-3.6,2,-5.6,-8.6,0.23,OK
F07046,2027-02-08 02:40,G6,172.9,187,-14.1,-8.6,0.17,OK
F07047,2027-02-08 02:40,G7,-14.8,-2,-12.8,-8.6,0.21,OK
F07048,2027-02-08 02:40,G8,-13.8,0,-13.8,-8.6,0.23,OK
F07049,2027-02-08 02:50,G1,-12.3,0,-12.3,-8.8,0.23,OK
F07050,2027-02-08 02:50,G2,-7.7,1,-8.7,-8.8,0.23,OK
F07051,2027-02-08 02:50,G3,-13.2,-1,-12.2,-8.8,0.21,OK
F07052,2027-02-08 02:50,G4,-13.1,0,-13.1,-8.8,0.19,OK
F07053,2027-02-08 02:50,G5,-6.4,2,-8.4,-8.8,0.21,OK
F07054,2027-02-08 02:50,G6,180.6,187,-6.4,-8.8,0.21,OK
F07055,2027-02-08 02:50,G7,-9.7,-2,-7.7,-8.8,0.23,OK
F07056,2027-02-08 02:50,G8,-8.0,0,-8.0,-8.8,0.21,OK
F07057,2027-02-08 03:00,G1,-11.7,0,-11.7,-9.1,0.23,OK
F07058,2027-02-08 03:00,G2,-8.2,1,-9.2,-9.1,0.19,OK
F07059,2027-02-08 03:00,G3,-6.9,-1,-5.9,-9.1,0.22,OK
F07060,2027-02-08 03:00,G4,-6.2,0,-6.2,-9.1,0.22,OK
F07061,2027-02-08 03:00,G5,-5.4,2,-7.4,-9.1,0.24,OK
F07062,2027-02-08 03:00,G6,177.8,187,-9.2,-9.1,0.17,OK
F07063,2027-02-08 03:00,G7,-13.3,-2,-11.3,-9.1,0.19,OK
F07064,2027-02-08 03:00,G8,-15.1,0,-15.1,-9.1,0.20,OK
F07065,2027-02-08 03:10,G1,-12.2,0,-12.2,-9.3,0.17,OK
F07066,2027-02-08 03:10,G2,-5.0,1,-6.0,-9.3,0.22,OK
F07067,2027-02-08 03:10,G3,-8.3,-1,-7.3,-9.3,0.22,OK
F07068,2027-02-08 03:10,G4,-10.5,0,-10.5,-9.3,0.22,OK
F07069,2027-02-08 03:10,G5,-9.4,2,-11.4,-9.3,0.16,OK
F07070,2027-02-08 03:10,G6,176.4,187,-10.6,-9.3,0.23,OK
F07071,2027-02-08 03:10,G7,-17.8,-2,-15.8,-9.3,0.23,OK
F07072,2027-02-08 03:10,G8,-10.6,0,-10.6,-9.3,0.20,OK
F07073,2027-02-08 03:20,G1,-11.7,0,-11.7,-9.6,0.19,OK
F07074,2027-02-08 03:20,G2,-9.1,1,-10.1,-9.6,0.16,OK
F07075,2027-02-08 03:20,G3,-8.0,-1,-7.0,-9.6,0.18,OK
F07076,2027-02-08 03:20,G4,-11.3,0,-11.3,-9.6,0.22,OK
F07077,2027-02-08 03:20,G5,-10.4,2,-12.4,-9.6,0.23,OK
F07078,2027-02-08 03:20,G6,173.4,187,-13.6,-9.6,0.19,OK
F07079,2027-02-08 03:20,G7,-11.2,-2,-9.2,-9.6,0.18,OK
F07080,2027-02-08 03:20,G8,-16.8,0,-16.8,-9.6,0.23,OK
F07081,2027-02-08 03:30,G1,-14.2,0,-14.2,-9.8,0.19,OK
F07082,2027-02-08 03:30,G2,-7.2,1,-8.2,-9.8,0.20,OK
F07083,2027-02-08 03:30,G3,-16.4,-1,-15.4,-9.8,0.19,OK
F07084,2027-02-08 03:30,G4,-13.3,0,-13.3,-9.8,0.22,OK
F07085,2027-02-08 03:30,G5,-7.1,2,-9.1,-9.8,0.17,OK
F07086,2027-02-08 03:30,G6,170.1,187,-16.9,-9.8,0.20,OK
F07087,2027-02-08 03:30,G7,-12.9,-2,-10.9,-9.8,0.18,OK
F07088,2027-02-08 03:30,G8,-13.7,0,-13.7,-9.8,0.23,OK
F07089,2027-02-08 03:40,G1,-13.3,0,-13.3,-10.1,0.23,OK
F07090,2027-02-08 03:40,G2,-7.5,1,-8.5,-10.1,0.20,OK
F07091,2027-02-08 03:40,G3,-12.4,-1,-11.4,-10.1,0.21,OK
F07092,2027-02-08 03:40,G4,-8.1,0,-8.1,-10.1,0.18,OK
F07093,2027-02-08 03:40,G5,-12.2,2,-14.2,-10.1,0.19,OK
F07094,2027-02-08 03:40,G6,173.8,187,-13.2,-10.1,0.20,OK
F07095,2027-02-08 03:40,G7,-19.3,-2,-17.3,-10.1,0.22,OK
F07096,2027-02-08 03:40,G8,-10.7,0,-10.7,-10.1,0.22,OK
F07097,2027-02-08 03:50,G1,-8.4,0,-8.4,-10.3,0.20,OK
F07098,2027-02-08 03:50,G2,-7.9,1,-8.9,-10.3,0.20,OK
F07099,2027-02-08 03:50,G3,-15.9,-1,-14.9,-10.3,0.23,OK
F07100,2027-02-08 03:50,G4,-11.4,0,-11.4,-10.3,0.17,OK
F07101,2027-02-08 03:50,G5,-11.2,2,-13.2,-10.3,0.18,OK
F07102,2027-02-08 03:50,G6,172.2,187,-14.8,-10.3,0.17,OK
F07103,2027-02-08 03:50,G7,-19.8,-2,-17.8,-10.3,0.16,OK
F07104,2027-02-08 03:50,G8,-19.5,0,-19.5,-10.3,0.20,OK
F07105,2027-02-08 04:00,G1,-8.5,0,-8.5,-10.5,0.17,OK
F07106,2027-02-08 04:00,G2,-11.6,1,-12.6,-10.5,0.24,OK
F07107,2027-02-08 04:00,G3,-11.4,-1,-10.4,-10.5,0.20,OK
F07108,2027-02-08 04:00,G4,-15.5,0,-15.5,-10.5,0.23,OK
F07109,2027-02-08 04:00,G5,-8.4,2,-10.4,-10.5,0.23,OK
F07110,2027-02-08 04:00,G6,174.3,187,-12.7,-10.5,0.21,OK
F07111,2027-02-08 04:00,G7,-18.6,-2,-16.6,-10.5,0.21,OK
F07112,2027-02-08 04:00,G8,-18.6,0,-18.6,-10.5,0.22,OK
F07113,2027-02-08 04:10,G1,-9.4,0,-9.4,-10.7,0.23,OK
F07114,2027-02-08 04:10,G2,-13.9,1,-14.9,-10.7,0.22,OK
F07115,2027-02-08 04:10,G3,-12.8,-1,-11.8,-10.7,0.16,OK
F07116,2027-02-08 04:10,G4,-15.5,0,-15.5,-10.7,0.23,OK
F07117,2027-02-08 04:10,G5,-11.2,2,-13.2,-10.7,0.17,OK
F07118,2027-02-08 04:10,G6,175.7,187,-11.3,-10.7,0.22,OK
F07119,2027-02-08 04:10,G7,-22.5,-2,-20.5,-10.7,0.17,OK
F07120,2027-02-08 04:10,G8,-19.1,0,-19.1,-10.7,0.18,OK
F07121,2027-02-08 04:20,G1,-13.0,0,-13.0,-11.0,0.17,OK
F07122,2027-02-08 04:20,G2,-12.0,1,-13.0,-11.0,0.24,OK
F07123,2027-02-08 04:20,G3,-18.8,-1,-17.8,-11.0,0.18,OK
F07124,2027-02-08 04:20,G4,-19.2,0,-19.2,-11.0,0.24,OK
F07125,2027-02-08 04:20,G5,-14.9,2,-16.9,-11.0,0.19,OK
F07126,2027-02-08 04:20,G6,171.0,187,-16.0,-11.0,0.17,OK
F07127,2027-02-08 04:20,G7,-17.8,-2,-15.8,-11.0,0.19,OK
F07128,2027-02-08 04:20,G8,-22.1,0,-22.1,-11.0,0.19,OK
F07129,2027-02-08 04:30,G1,-9.6,0,-9.6,-11.2,0.18,OK
F07130,2027-02-08 04:30,G2,-11.0,1,-12.0,-11.2,0.20,OK
F07131,2027-02-08 04:30,G3,-16.0,-1,-15.0,-11.2,0.22,OK
F07132,2027-02-08 04:30,G4,-14.2,0,-14.2,-11.2,0.22,OK
F07133,2027-02-08 04:30,G5,-17.3,2,-19.3,-11.2,0.18,OK
F07134,2027-02-08 04:30,G6,168.0,187,-19.0,-11.2,0.18,OK
F07135,2027-02-08 04:30,G7,-22.1,-2,-20.1,-11.2,0.23,OK
F07136,2027-02-08 04:30,G8,-19.9,0,-19.9,-11.2,0.23,OK
F07137,2027-02-08 04:40,G1,-9.6,0,-9.6,-11.4,0.18,OK
F07138,2027-02-08 04:40,G2,-9.3,1,-10.3,-11.4,0.24,OK
F07139,2027-02-08 04:40,G3,-18.9,-1,-17.9,-11.4,0.17,OK
F07140,2027-02-08 04:40,G4,-19.7,0,-19.7,-11.4,0.21,OK
F07141,2027-02-08 04:40,G5,-14.1,2,-16.1,-11.4,0.19,OK
F07142,2027-02-08 04:40,G6,165.5,187,-21.5,-11.4,0.22,OK
F07143,2027-02-08 04:40,G7,-16.8,-2,-14.8,-11.4,0.18,OK
F07144,2027-02-08 04:40,G8,-23.1,0,-23.1,-11.4,0.21,OK
F07145,2027-02-08 04:50,G1,-11.2,0,-11.2,-11.6,0.20,OK
F07146,2027-02-08 04:50,G2,-9.3,1,-10.3,-11.6,0.21,OK
F07147,2027-02-08 04:50,G3,-19.0,-1,-18.0,-11.6,0.19,OK
F07148,2027-02-08 04:50,G4,-13.0,0,-13.0,-11.6,0.19,OK
F07149,2027-02-08 04:50,G5,-17.9,2,-19.9,-11.6,0.24,OK
F07150,2027-02-08 04:50,G6,172.9,187,-14.1,-11.6,0.20,OK
F07151,2027-02-08 04:50,G7,-24.9,-2,-22.9,-11.6,0.22,OK
F07152,2027-02-08 04:50,G8,-23.5,0,-23.5,-11.6,0.20,OK
F07153,2027-02-08 05:00,G1,-12.0,0,-12.0,-11.8,0.22,OK
